time,ACTON275,BOL5,Densidad2_,ECE7,GR,GR2,HALFAC3,IACCEL1,RX306
1021.4109,0.029304029,-0.056166057,0.013245584,-0.034188036,0.97924298,-1.6996337,-0.03907204,2.1807082,0.0097680101
1021.511,0.024420025,-0.053724054,0.015830088,-0.036630038,0.95238096,-1.8754579,-0.036630038,2.1831503,0.014652015
1021.541,0.075702079,-0.046398047,0.011697575,-0.26373628,0.98412699,-1.6581197,-0.012210012,2.1855922,0.024420025
1021.7109,0.036630038,-0.041514043,0.032333225,-0.085470088,1.0061051,-1.997558,-0.03907204,2.1807082,0.014652015
1021.821,0.10744811,-0.029304029,0.038269509,-0.056166057,0.998779,-1.7924298,-0.034188036,2.1855922,0.01953602
1021.881,0.070818074,-0.024420025,0.052861188,-0.03907204,1.0305251,-1.7045177,-0.0024420025,2.1807082,0.029304029
1021.901,0.085470088,-0.0073260074,0.064464539,-0.061050061,1.0256411,-1.8510379,0.014652015,2.1831503,0.024420025
1022.031,0.092796095,0.0097680101,0.085369408,-0.070818074,0.98412699,-1.8901099,0.021978023,2.1782663,0.01953602
1022.041,0.095238097,0.026862027,0.11697574,-0.14896215,1.0012211,-1.8119658,0.021978023,2.1758242,0.053724054
1022.111,0.085470088,0.036630038,0.13672297,-0.14652015,1.0134311,-1.9145299,0.021978023,2.1709402,0.063492067
1022.2109,0.14163615,0.063492067,0.1797442,-0.20268621,0.996337,-1.9194139,0.063492067,2.1782663,0.053724054
1022.241,0.12210012,0.080586083,0.20330088,-0.25641027,1.0134311,-1.8168498,0.04884005,2.1758242,0.043956045
1022.281,0.12454212,0.08791209,0.23049201,-0.26862028,1.8730159,-1.9291819,0.1025641,2.1807082,0.03907204
1022.291,0.13431014,0.08791209,0.25093922,-0.30036631,1.7435898,-1.8803419,0.14407815,2.1782663,0.058608059
1022.401,0.18070818,0.10989011,0.26079264,-0.32967034,1.8437119,-1.7728938,0.14163615,2.1782663,0.078144081
1022.421,0.16849817,0.12698413,0.26989225,-0.34432235,1.8266178,-1.6263736,0.1978022,2.1758242,0.068376072
1022.801,0.22710623,0.13431014,0.28223595,-0.3956044,1.8412699,-1.4847375,0.22710623,2.1733823,0.083028086
1022.821,0.22954823,0.15873016,0.29396045,-0.40048841,1.7802198,-1.5946276,0.23931624,2.1831503,0.083028086
1022.851,0.1929182,0.17582418,0.30608878,-0.3980464,1.6678877,-1.4407815,0.27350429,2.1758242,0.097680099
1022.981,0.27350429,0.21733822,0.30544263,-0.40293041,2.3296704,-1.3724054,0.33943835,2.1758242,0.10744811
1023.301,0.30280831,0.22954823,0.31898436,-0.41269842,2.2222223,-1.2722833,0.36385837,2.1782663,0.12210012
1023.351,0.30280831,0.23687424,0.32685903,-0.47130647,1.7973138,-1.2136753,0.35897437,2.1758242,0.13675214
1023.381,0.33943835,0.25152627,0.3366586,-0.46398047,1.9023199,-1.1355312,0.35164836,2.1758242,0.14652015
1023.391,0.33943835,0.25641027,0.32750514,-0.45909646,1.8803419,-1.0964592,0.35897437,2.1758242,0.15140416
1023.501,0.34676436,0.27106228,0.34349677,-0.46153846,1.9169719,-1.1550672,0.33455434,2.1807082,0.14652015
1023.641,0.3907204,0.31746033,0.34272951,-0.47130647,1.7411478,-1.1111112,0.34188035,2.1758242,0.15140416
1023.741,0.42490843,0.31990233,0.34905615,-0.47863248,1.7680098,-1.0866911,0.34676436,2.1733823,0.17582418
1024.0909,0.4981685,0.34432235,0.34556976,-0.48107448,1.8876679,-1.1550672,0.34188035,2.1733823,0.17582418
1024.231,0.6788767,0.33943835,0.35666159,-0.4957265,1.8266178,-1.0989012,0.34188035,2.1758242,0.17094018
1024.281,0.63003665,0.38583639,0.35344443,-0.48840049,1.7606838,-1.1550672,0.35897437,2.1709402,0.18070818
1024.301,0.63980466,0.3907204,0.35640582,-0.50061053,1.8803419,-1.1208792,0.36141637,2.1733823,0.18070818
1024.361,0.65934068,0.3956044,0.35615006,-0.52258855,1.8852259,-1.0842491,0.35653237,2.1782663,0.17582418
1024.401,0.68864471,0.3956044,0.36375552,-0.53724056,1.7655678,-1.2185593,0.36141637,2.1733823,0.17094018
1024.411,0.69597071,0.40537241,0.37408006,-0.54456657,1.8046398,-1.2429793,0.36141637,2.1684983,0.16605617
1024.491,0.73260075,0.41025642,0.36259788,-0.54456657,1.7509158,-1.0671551,0.3931624,2.1709402,0.18559219
1024.501,0.75946277,0.41269842,0.36440164,-0.53724056,1.9169719,-1.0671551,0.40781441,2.1733823,0.19047619
1024.561,0.76434678,0.41269842,0.37253207,-0.55677658,1.8315018,-1.2429793,0.41758242,2.1709402,0.19047619
1024.5709,0.75946277,0.41269842,0.3622075,-0.55677658,1.8070818,-1.4603175,0.43956044,2.1782663,0.1953602
1024.621,0.71306473,0.43223444,0.36608428,-0.55921859,1.7264957,-1.5189255,0.43223444,2.1782663,0.2002442
1024.661,0.64957267,0.42490843,0.3597576,-0.5714286,1.6019536,-1.6996337,0.42979243,2.1758242,0.23443224
1024.671,0.78144079,0.42246643,0.36208636,-0.5787546,1.7045177,-1.7655678,0.46886447,2.1782663,0.21978022
1024.891,0.85958487,0.42002442,0.36839956,-0.58363861,1.7289377,-1.6752137,0.46886447,2.1709402,0.22954823
1024.981,0.94017094,0.42979243,0.36234212,-0.62026864,1.7606838,-1.5164835,0.49328449,2.1758242,0.22954823
1024.991,0.92063493,0.43223444,0.36492661,-0.64713067,1.7069597,-1.7948718,0.46642247,2.1733823,0.22954823
1025.0909,0.98168498,0.44200245,0.3602826,-0.65201467,1.7240537,-1.6947497,0.47619048,2.1684983,0.23443224
1025.131,1.0329671,0.45421246,0.35756347,-0.64468867,1.7728938,-1.6752137,0.48840049,2.1782663,0.23931624
1025.2109,1.0598291,0.47374848,0.36104986,-0.64468867,1.7851038,-1.7753358,0.50793654,2.1782663,0.26862028
1025.4509,1.1599512,0.47374848,0.35718656,-0.67155069,1.7289377,-1.8070818,0.4957265,2.1758242,0.25396827
1025.481,1.1672772,0.47619048,0.35820961,-0.67155069,1.7118437,-1.8632479,0.51282054,2.1758242,0.23931624
1025.541,1.1892552,0.47374848,0.35691735,-0.6788767,1.7484738,-1.7973138,0.46153846,2.1782663,0.26373628
1025.551,1.1648352,0.48107448,0.34866577,-0.6837607,1.8388278,-1.5115995,0.53235656,2.1709402,0.25885227
1025.611,1.2405373,0.48107448,0.34737352,-0.69108671,1.7753358,-1.8070818,0.52747256,2.1758242,0.27838829
1025.7009,1.2503053,0.52991456,0.34543514,-0.70329672,1.6971917,-1.7753358,0.51526254,2.1782663,0.2881563
1025.851,1.3137974,0.54700857,0.3442775,-0.6862027,1.7142857,-1.7606838,0.55921859,2.1904762,0.2832723
1025.881,1.3186814,0.54700857,0.345314,-0.71062273,1.6288157,-1.3992674,0.52991456,2.1904762,0.27350429
1025.981,1.3870574,0.54945058,0.34543514,-0.71550673,1.7973138,-1.7167277,0.49084249,2.1782663,0.29792431
1026.011,1.3601954,0.55921859,0.33924311,-0.71306473,1.6263736,-1.4090354,0.52258855,2.1855922,0.32234433
1026.041,1.3626374,0.5738706,0.3366586,-0.71306473,1.6581197,-1.6703297,0.55189258,2.1855922,0.29304031
1026.0809,1.3870574,0.5787546,0.33873159,-0.72283274,1.7240537,-1.4700855,0.54700857,2.1782663,0.29304031
1026.101,1.3479854,0.56898659,0.33859697,-0.73504275,1.8266178,-1.4529915,0.55433458,2.1855922,0.30769232
1026.131,1.4114774,0.5738706,0.33679321,-0.73992676,1.6800977,-1.4481075,0.55189258,2.1855922,0.27838829
1026.141,1.3748474,0.5714286,0.33434331,-0.73748475,1.7020757,-1.2014652,0.56410259,2.1904762,0.29304031
1026.161,1.4212455,0.5738706,0.33099154,-0.74969476,1.9096459,-1.2625153,0.5738706,2.1855922,0.29304031
1026.2009,1.4383395,0.58119661,0.33408755,-0.76678878,2.2148962,-1.4456655,0.58852261,2.1831503,0.30280831
1026.231,1.4261295,0.58363861,0.32930893,-0.7838828,1.948718,-1.2796093,0.58119661,2.1880343,0.30769232
1026.261,1.5506716,0.58852261,0.32801667,-0.77411479,2.3052504,-1.5384616,0.5763126,2.1904762,0.33211234
1026.291,1.4652015,0.58363861,0.32027662,-0.79365081,2.2100122,-1.5262516,0.54212457,2.1880343,0.33211234
1026.371,1.5140415,0.58119661,0.32956469,-0.79365081,2.2466424,-1.2356533,0.54212457,2.1855922,0.33211234
1026.4509,1.6532357,0.58852261,0.32840705,-0.79365081,2.1562881,-1.3919414,0.53724056,2.1807082,0.31257632
1026.4709,1.6117216,0.60073262,0.32685903,-0.7887668,2.1318681,-1.5286936,0.53968257,2.1880343,0.32722834
1026.531,1.5335776,0.63003665,0.33060119,-0.7838828,1.9365079,-1.5091575,0.54456657,2.1709402,0.32722834
1026.551,1.6068376,0.62271065,0.33356258,-0.80341882,2.1709402,-1.3113554,0.54700857,2.1758242,0.31746033
1026.5809,1.6117216,0.62271065,0.32337263,-0.82051283,2.1196582,-1.5897436,0.51282054,2.1758242,0.32234433
1026.631,1.6385837,0.62759465,0.31950933,-0.84249085,2.3076923,-1.4578755,0.50305253,2.1782663,0.31746033
1026.6909,1.6190476,0.62271065,0.32570139,-0.85225886,2.034188,-1.5579976,0.50549453,2.1758242,0.32722834
1026.7209,1.6434677,0.62515265,0.32337263,-0.83516484,2.2637362,-1.6288157,0.50061053,2.1782663,0.33211234
1026.871,1.7069597,0.62759465,0.31937474,-0.85225886,2.2075703,-1.6752137,0.51526254,2.1709402,0.36141637
1026.9509,1.7557998,0.63247865,0.31486532,-0.84249085,2.1978023,-1.3675214,0.48595849,2.1733823,0.36141637
1027.0709,1.7728938,0.63736266,0.32015547,-0.84981686,2.1587303,-1.6581197,0.49328449,2.1709402,0.36141637
1027.1809,1.8095238,0.63980466,0.3196305,-0.86202687,2.1074481,-1.7338217,0.48351648,2.1733823,0.41025642
1027.2009,1.8754579,0.64224666,0.31731519,-0.87667888,2.1978023,-1.7118437,0.4981685,2.1684983,0.35164836
1027.3409,1.8534799,0.64468867,0.3182171,-0.85470086,2.1391943,-1.7435898,0.4957265,2.1709402,0.36630037
1027.391,1.8388278,0.64957267,0.31757095,-0.88156289,2.3833945,-1.8534799,0.47130647,2.1636143,0.36141637
1027.501,1.8632479,0.65201467,0.31357306,-0.90109891,2.0586081,-1.5726496,0.48595849,2.1733823,0.37606838
1027.5909,1.9316239,0.64957267,0.32156888,-0.90109891,2.2564104,-1.7460318,0.45665446,2.1660562,0.40048841
1027.8209,2.0512822,0.66422468,0.31627873,-0.87667888,2.2539682,-1.7484738,0.42490843,2.1636143,0.40048841
1028.031,2.1050062,0.66666669,0.31498647,-0.90842491,2.2075703,-1.6385837,0.46153846,2.1611722,0.38583639
1028.041,2.1172161,0.66910869,0.31796134,-0.8937729,1.8852259,-1.8315018,0.46398047,2.1636143,0.40048841
1028.171,2.1123321,0.66910869,0.31782672,-0.93040293,1.985348,-1.8315018,0.43956044,2.1684983,0.38583639
1028.2109,2.1514041,0.67155069,0.31692484,-0.93040293,2.2686203,-1.8901099,0.44444445,2.1611722,0.3907204
1028.391,2.1904762,0.67399269,0.31551144,-0.92307693,2.0805862,-1.6459097,0.45177045,2.1611722,0.40537241
1028.491,2.2026863,0.67399269,0.31486532,-0.91330892,1.8266178,-1.6361417,0.45177045,2.1611722,0.3956044
1028.641,2.2539682,0.6764347,0.31976509,-0.92796093,2.4102564,-1.9145299,0.45177045,2.1587303,0.3907204
1028.661,2.2954824,0.6788767,0.32453027,-0.95482296,1.8046398,-1.5726496,0.43711844,2.1636143,0.40537241
1028.671,2.2857144,0.6764347,0.31189045,-0.92063493,2.2881563,-1.8534799,0.42979243,2.1660562,0.40048841
1028.731,2.2637362,0.6788767,0.31614411,-0.93284494,1.7704518,-1.8803419,0.42490843,2.1660562,0.40048841
1028.741,2.2759464,0.6764347,0.31757095,-0.94261295,1.7069597,-1.8803419,0.42979243,2.1709402,0.41025642
1028.851,2.3369963,0.6862027,0.32015547,-0.92796093,1.6166056,-1.5506716,0.40781441,2.1684983,0.40048841
1028.891,2.3565323,0.6837607,0.32286114,-0.92307693,1.7484738,-1.9047619,0.40293041,2.1709402,0.41514042
1029.041,2.4297924,0.6862027,0.32286114,-0.91330892,1.7167277,-1.8778999,0.42002442,2.1709402,0.3956044
1029.1909,2.4981685,0.6813187,0.32002085,-0.90354091,1.7020757,-1.5604396,0.42002442,2.1709402,0.40537241
1029.231,2.3736265,0.69108671,0.3187286,-0.8937729,1.6849817,-1.8632479,0.41269842,2.1709402,0.40048841
1029.281,2.4444444,0.68864471,0.31860745,-0.91330892,1.6654457,-1.6434677,0.40781441,2.1684983,0.3907204
1029.351,2.4102564,0.69108671,0.31924012,-0.93040293,1.7631258,-1.6800977,0.41025642,2.1733823,0.42002442
1029.361,2.4273505,0.69352871,0.31731519,-0.91086692,2.0952382,-1.8778999,0.40781441,2.1709402,0.42490843
1029.391,2.4322345,0.69841272,0.31627873,-0.94261295,1.9145299,-1.8510379,0.42979243,2.1709402,0.42979243
1029.621,2.5372405,0.71306473,0.32170346,-0.94749695,1.7387058,-1.7387058,0.43223444,2.1709402,0.44932845
1029.631,2.4542124,0.71550673,0.31653446,-0.94993895,2.1514041,-1.8437119,0.41758242,2.1709402,0.44444445
1029.9609,2.5689867,0.70329672,0.3211785,-0.93528694,1.7484738,-1.5946276,0.41269842,2.1709402,0.44444445
1030.051,2.6251526,0.71794873,0.32272652,-0.94993895,2.4761906,-1.8485959,0.41758242,2.1733823,0.43467644
1030.1809,2.4688644,0.72283274,0.31898436,-0.94017094,1.9194139,-1.7924298,0.42246643,2.1782663,0.42979243
1030.1909,2.5445666,0.73504275,0.31498647,-0.94993895,2.2344322,-1.7728938,0.42246643,2.1660562,0.44932845
1030.271,2.6495726,0.73260075,0.3182171,-0.92063493,2.2612944,-1.8852259,0.43467644,2.1709402,0.44932845
1030.3409,2.5787547,0.73992676,0.32298228,-0.96214896,2.3418803,-1.5360196,0.40048841,2.1782663,0.45421246
1030.391,2.6739926,0.74481076,0.32092273,-0.96459097,2.1587303,-1.7728938,0.44200245,2.1758242,0.47374848
1030.4509,2.6910868,0.75213677,0.32789552,-0.94505495,2.3394384,-1.8608059,0.44444445,2.1684983,0.47374848
1030.5909,2.7057388,0.75213677,0.32466489,-0.97435898,2.2612944,-1.5238096,0.42246643,2.1709402,0.47374848
1030.621,2.7399268,0.75213677,0.32891855,-0.92063493,2.1074481,-1.7509158,0.41758242,2.1807082,0.45421246
1030.641,2.7619047,0.75213677,0.32298228,-0.96947497,2.2295482,-1.8437119,0.44200245,2.1684983,0.43956044
1030.741,2.7570207,0.75702077,0.32105735,-0.94749695,2.2979243,-1.5262516,0.43223444,2.1758242,0.44444445
1030.801,2.6984127,0.76190478,0.32660326,-0.95482296,1.995116,-1.8437119,0.40781441,2.1831503,0.44932845
1030.9609,2.8180709,0.76923078,0.32918778,-0.95970696,2.3956044,-1.7435898,0.40781441,2.1684983,0.46886447
1030.991,2.8937728,0.76923078,0.32582253,-0.95970696,2.0854702,-1.7948718,0.41025642,2.1660562,0.50793654
1031.001,2.8547008,0.77899879,0.3336972,-0.96703297,2.2783883,-1.8021978,0.40048841,2.1758242,0.48351648
1031.021,2.8327229,0.78144079,0.33330682,-0.95238096,2.3028083,-1.5653236,0.42490843,2.1733823,0.49328449
1031.041,2.8400488,0.7887668,0.32905316,-0.93284494,2.2368743,-1.8705739,0.42002442,2.1733823,0.51770455
1031.151,2.901099,0.7863248,0.34298524,-0.92063493,2.1978023,-1.6630037,0.40293041,2.1733823,0.51282054
1031.251,2.8449328,0.7912088,0.33718359,-0.93040293,1.973138,-1.7533578,0.41025642,2.1758242,0.52747256
1031.371,2.905983,0.79609281,0.33575672,-0.94261295,2.3540905,-1.6019536,0.3956044,2.1684983,0.51282054
1031.381,2.915751,0.79853481,0.33757395,-0.93772894,1.9462759,-1.7557998,0.3980464,2.1684983,0.52747256
1031.511,2.9621489,0.80097681,0.34208336,-0.94749695,1.9242979,-1.958486,0.41025642,2.1733823,0.52258855
1031.521,2.979243,0.80586082,0.34221798,-0.93772894,2.3785105,-1.8803419,0.41514042,2.1709402,0.53235656
1031.5909,2.9987791,0.80341882,0.34311986,-0.93284494,2.2881563,-1.7289377,0.42002442,2.1733823,0.55677658
1031.661,2.9572649,0.81807083,0.34788504,-0.97191697,2.4713066,-1.8437119,0.41514042,2.1709402,0.56654459
1031.751,3.0061049,0.84249085,0.34841001,-0.94993895,2.1196582,-1.7631258,0.41269842,2.1758242,0.56166059
1031.8209,3.030525,0.84737486,0.34698316,-0.93040293,2.3003664,-1.8485959,0.3980464,2.1758242,0.55677658
1031.851,2.9523809,0.85470086,0.35744232,-0.92551893,2.1660562,-1.5604396,0.40293041,2.1733823,0.52747256
1031.871,3.015873,0.86446887,0.35550395,-0.94505495,1.965812,-1.8608059,0.42735043,2.1709402,0.56654459
1032.001,3.0720391,0.86691087,0.35899034,-0.93528694,2.3931625,-1.7191697,0.38339439,2.1660562,0.56654459
1032.021,3.069597,0.86691087,0.35885572,-0.92796093,1.8778999,-1.6483517,0.43956044,2.1562881,0.58119661
1032.111,3.084249,0.87667888,0.37421468,-0.93040293,1.7973138,-1.7606838,0.41514042,2.1709402,0.5714286
1032.1809,3.1599512,0.8962149,0.37717611,-0.95726496,2.3321123,-1.6166056,0.43711844,2.1684983,0.59584862
1032.2109,3.1330891,0.8986569,0.37911448,-0.94017094,2.3736265,-1.5921856,0.47374848,2.1709402,0.61050063
1032.381,3.2063491,0.90109891,0.38234511,-0.94261295,2.3736265,-1.8852259,0.45665446,2.1684983,0.60073262
1032.481,3.1819291,0.87667888,0.38491616,-0.92796093,2.3247864,-1.7851038,0.40537241,2.1660562,0.60561663
1032.621,3.2185593,0.93284494,0.39279079,-0.91086692,2.3687425,-1.8876679,0.43956044,2.1636143,0.64957267
1032.741,3.2380953,0.93528694,0.40866128,-0.84981686,2.4297924,-1.9365079,0.43223444,2.1636143,0.67399269
1032.751,3.2307692,0.94749695,0.40736902,-0.86935288,2.3711843,-1.970696,0.46398047,2.1636143,0.6837607
1032.781,3.2478633,0.95726496,0.41124579,-0.90109891,2.2832723,-1.9169719,0.44932845,2.1636143,0.69841272
1032.881,3.2844932,0.96947497,0.42233762,-0.88644689,2.2124543,-1.8974359,0.46642247,2.1611722,0.70329672
1032.891,3.2869353,0.96459097,0.42362988,-0.83028084,2.2344322,-1.5946276,0.45421246,2.1684983,0.71306473
1033.051,3.3211234,0.96703297,0.43709081,-0.84249085,2.1269841,-1.8070818,0.46886447,2.1709402,0.71794873
1033.151,3.3064713,0.98901099,0.43298525,-0.81562883,2.4493284,-1.6800977,0.50793654,2.1684983,0.75213677
1033.401,3.3601954,0.998779,0.44507319,-0.79365081,2.3272283,-1.7728938,0.4957265,2.1636143,0.74725276
1033.4509,3.4432235,1.0085471,0.45080754,-0.79853481,2.0073261,-1.8827839,0.51282054,2.1684983,0.78144079
1033.5909,3.5018315,1.0280831,0.46352816,-0.82539684,2.3223443,-1.8559219,0.53235656,2.1611722,0.7912088
1033.741,3.4676435,1.0671551,0.46478003,-0.83760685,2.3443224,-1.9072039,0.52014655,2.1684983,0.7912088
1033.8209,3.4847374,1.0769231,0.47886017,-0.82295483,2.4737484,-1.6605617,0.50305253,2.1636143,0.83028084
1033.911,3.5042734,1.0940171,0.47599301,-0.77655679,2.3833945,-1.6800977,0.61538464,2.1660562,0.84493285
1033.921,3.4847374,1.0964592,0.48596758,-0.73992676,2.3589745,-1.7338217,0.55677658,2.1611722,0.85470086
1034.121,3.5140414,1.1306472,0.49207884,-0.76190478,2.0659342,-1.8461539,0.58852261,2.1660562,0.85470086
1034.351,3.6043956,1.1330892,0.50479943,-0.77411479,2.3125763,-1.978022,0.5763126,2.1684983,0.85470086
1034.4509,3.6361415,1.1746032,0.51752007,-0.76923078,1.9365079,-1.9120879,0.58119661,2.1684983,0.85470086
1034.511,3.6654456,1.1746032,0.52176028,-0.80341882,2.1562881,-1.6898657,0.56898659,2.1660562,0.86935288
1034.641,3.6947496,1.2258853,0.51340103,-0.77655679,2.1782663,-1.8876679,0.5787546,2.1684983,0.90354091
1034.6809,3.7142856,1.2356533,0.52600044,-0.76923078,2.029304,-1.95116,0.58608061,2.1684983,0.8937729
1034.861,3.7875457,1.3089134,0.53048295,-0.76434678,2.3272283,-1.8339438,0.55433458,2.1660562,0.8888889
1034.921,3.7460318,1.2747253,0.54009408,-0.79853481,2.4346764,-1.8901099,0.5714286,2.1660562,0.91819292
1034.9309,3.7680097,1.2551893,0.53535581,-0.7887668,2.4884005,-1.6288157,0.58608061,2.1733823,0.91330892
1035.011,3.6923077,1.2747253,0.53734803,-0.71794873,2.2271063,-1.6971917,0.58852261,2.1733823,0.91819292
1035.131,3.8266177,1.2820513,0.54694569,-0.72771674,2.3247864,-1.8315018,0.63003665,2.1758242,0.94261295
1035.1809,3.7973137,1.2844933,0.54370165,-0.70085472,2.029304,-1.7997558,0.61294264,2.1660562,0.95238096
1035.231,3.8046398,1.2698413,0.55468577,-0.71550673,2.3833945,-1.7411478,0.67399269,2.1733823,0.94749695
1035.3409,3.8412697,1.2405373,0.54507464,-0.69841272,2.1758242,-1.9267399,0.66910869,2.1684983,0.98168498
1035.551,3.8168497,1.3577534,0.55900675,-0.6788767,2.1758242,-1.960928,0.63247865,2.1758242,1.0354091
1035.761,3.8095238,1.3504274,0.56198162,-0.68864471,2.0219781,-1.948718,0.6764347,2.1782663,0.98656899
1035.911,3.8388278,1.3113554,0.56159127,-0.69352871,1.8290598,-1.8144078,0.64957267,2.1758242,1.0207571
1035.9409,3.8388278,1.3284494,0.57824242,-0.69352871,2.2222223,-1.7728938,0.66178268,2.1782663,1.0256411
1035.9509,3.8510377,1.3504274,0.58004624,-0.6788767,2.02442,-1.8656899,0.66666669,2.1807082,1.0500611
1035.9709,3.8559217,1.3284494,0.59127265,-0.69597071,2.2808304,-1.9096459,0.63980466,2.1807082,1.0793651
1036.041,3.8583639,1.3846154,0.57991159,-0.69352871,2.019536,-1.6459097,0.65689868,2.1807082,1.0744811
1036.061,3.8681319,1.3113554,0.59139383,-0.6764347,2.2979243,-1.9291819,0.69841272,2.1782663,1.0793651
1036.0809,3.8461537,1.3626374,0.58727473,-0.6813187,2.2319903,-1.7631258,0.79853481,2.1831503,1.0598291
1036.101,3.8192918,1.4139194,0.58959001,-0.64713067,2.5177045,-1.9072039,0.78144079,2.1855922,1.0598291
1036.141,3.8192918,1.4774115,0.59191877,-0.64957267,2.0805862,-1.7142857,0.71306473,2.1855922,1.0744811
1036.151,3.8290598,1.4627595,0.59733009,-0.63247865,2.0903542,-1.8803419,0.7912088,2.1758242,1.0451771
1036.161,3.7973137,1.4334555,0.60340101,-0.63492066,2.4590964,-1.9340659,0.81807083,2.1807082,1.0647131
1036.1809,3.8534799,1.3626374,0.59411293,-0.63736266,1.9169719,-1.5848596,0.74236876,2.1855922,1.0647131
1036.3309,3.7582417,1.4310135,0.60365677,-0.63980466,2.2881563,-1.8339438,0.73504275,2.1880343,1.1037852
1036.351,3.7655678,1.4065934,0.60210872,-0.65689868,2.0903542,-1.8998779,0.76923078,2.1807082,1.1575092
1036.421,3.7899878,1.3894994,0.60816616,-0.64713067,2.4884005,-1.8705739,0.81807083,2.1831503,1.1526252
1036.561,3.8144078,1.3772894,0.62133098,-0.62759465,2.3614163,-1.8583639,0.77167279,2.1831503,1.1916972
1036.5809,3.8144078,1.4236875,0.61719847,-0.65689868,2.2051282,-1.8925519,0.7863248,2.1855922,1.1819292
1036.8309,3.8021977,1.4065934,0.62068486,-0.65445668,1.8778999,-1.6385837,0.84493285,2.1855922,1.1721612
1037.061,3.8876679,1.4236875,0.63165551,-0.64957267,2.0903542,-1.6971917,0.90109891,2.1855922,1.1868132
